UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5755,L52934,L,302.1,311.5,0.3162144903808541,27.7,21.275490189713718,0,0,0,0,0,0
5756,L52935,L,302.1,311.4,0.31621449036288385,49.2,21.91658078942098,0,0,0,0,0,0
5757,M20616,M,302.0,311.5,0.3162144903607431,52.3,22.55057384331409,0,0,0,0,0,0
5758,L52937,L,301.9,311.3,0.3162144903607431,55.6,23.488985744512007,0,0,0,0,0,0
5759,L52938,L,301.9,311.3,0.3162144903706415,40.8,24.106651368151493,0,0,0,0,0,0
5760,L52939,L,301.8,311.3,0.31621449037344773,35.8,24.718286501458355,0,0,0,0,0,0
5761,M20620,M,301.9,311.3,0.3162144903718669,35.6,25.32414496662508,0,0,0,0,0,0
5762,L52941,L,301.9,311.2,0.3162144903610086,49.8,26.222611896198508,0,0,0,0,0,0
5763,L52942,L,301.8,311.2,0.3162144903577534,52.3,26.815023096465463,0,0,0,0,0,0
5764,H35177,H,301.8,311.2,0.3162144903674176,39.4,27.402412910227667,0,0,0,0,0,0
5765,L52944,L,301.7,311.2,0.31621449037534166,37.9,28.850099685417774,0,0,0,0,0,0
5766,L52945,L,301.7,311.3,0.3162144903802027,30.5,29.421291679983042,0,0,0,0,0,0
5767,M20626,M,301.7,311.2,0.3162144903646396,42.6,29.988206069083734,0,0,0,0,0,0
5768,M20627,M,301.6,311.2,0.31621449036479365,46.5,30.830859373400692,0,0,0,0,0,0
5769,L52948,L,301.7,311.3,0.3162144903652503,45.9,31.664636529014444,0,0,0,0,0,0
5770,L52949,L,301.7,311.3,0.31621449035909777,51.0,32.21575663653981,0,0,0,0,0,0
5771,L52950,L,301.6,311.2,0.3162144903642506,42.9,32.76322238121397,0,0,0,0,0,0
5772,L52951,L,301.6,311.2,0.3162144903720363,43.7,33.30713932122242,0,0,0,0,0,0
5773,L52952,L,301.6,311.3,0.3162144903801324,29.9,33.84760771911423,0,0,0,0,0,0
5774,H35187,H,301.6,311.2,0.3162144903632117,46.8,34.384722915357685,0,0,0,0,0,0
5775,L52954,L,301.5,311.1,0.3162144903759473,34.3,35.713425806582364,0,0,0,0,0,0
5776,L52955,L,301.6,311.1,0.3162144903857781,21.5,36.23949217297012,0,0,0,0,0,0
5777,L52956,L,301.6,311.1,0.3162144903568576,49.2,36.76258190591016,0,0,0,0,0,0
5778,L52957,L,301.6,311.1,0.3162144903642506,44.4,37.28276861694771,0,0,0,0,0,0
5779,M20638,M,301.7,311.1,0.31621449036990856,41.4,37.80012274604596,0,0,0,0,0,0
5780,L52959,L,301.6,311.1,0.316214490379186,29.2,38.570989649203916,0,0,0,0,0,0
5781,L52960,L,301.7,311.2,0.3162144903715815,42.4,39.08155138351147,0,0,0,0,0,0
5782,M20641,M,301.7,311.1,0.31621449037666516,36.7,39.589504750423174,0,0,0,0,0,0
5783,L52962,L,301.7,311.1,0.31621449036769267,39.8,40.34667112307031,0,0,0,0,0,0
5784,H35197,H,301.8,311.1,0.31621449037302396,36.4,40.84835389783618,0,0,0,0,0,0
5785,M20644,M,301.8,311.1,0.31621449036353566,41.8,42.09211111805314,0,0,0,0,0,0
5786,L52965,L,301.7,311.1,0.316214490368631,37.2,42.83144635688426,0,0,0,0,0,0
5787,L52966,L,301.7,311.2,0.31621449037181015,36.7,43.32155070649046,0,0,0,0,0,0
5788,L52967,L,301.7,311.3,0.3162144903751032,38.8,43.80947793220328,0,0,0,0,0,0
5789,L52968,L,301.8,311.5,0.31621449036685795,43.3,44.29527047630644,0,0,0,0,0,0
5790,M20649,M,301.8,311.5,0.3162144903648703,49.0,44.77896933381484,0,0,0,0,0,0
5791,M20650,M,301.7,311.2,0.31621449037406657,34.5,45.50067826082518,0,0,0,0,0,0
5792,M20651,M,301.8,311.3,0.31621449037297034,40.1,46.217893465132285,0,0,0,0,0,0
5793,M20652,M,301.8,311.3,0.3162144903769268,31.6,46.93073700165358,0,0,0,0,0,0
5794,L52973,L,301.8,311.3,0.316214490368762,44.2,47.63932516009347,0,0,0,0,0,0
5795,M20654,M,301.9,311.5,0.31621449037009414,40.8,48.10940814678998,0,0,0,0,0,0
5796,M20655,M,301.9,311.4,0.3162144903683667,39.9,48.81114797236299,0,0,0,0,0,0
5797,L52976,L,301.7,311.1,0.31621449036353566,55.1,49.508917153983276,0,0,0,0,0,0
5798,L52977,L,301.6,311.0,0.3162144903659938,42.6,49.971939362584294,0,0,0,0,0,0
5799,L52978,L,301.5,310.9,0.3162144903758554,39.0,50.43326860782845,0,0,0,0,0,0
5800,L52979,L,301.5,310.8,0.3162144903755302,34.5,50.892932127571335,0,0,0,0,0,0
5801,L52980,L,301.5,310.9,0.316214490368631,44.7,51.35095639113934,0,0,0,0,0,0
5802,L52981,L,301.5,310.8,0.3162144903646396,44.6,51.80736713010727,0,0,0,0,0,0
5803,L52982,L,301.4,310.8,0.31621449036997057,38.0,52.262189367487785,0,0,0,0,0,0
5804,L52983,L,301.5,310.9,0.31621449037884397,31.1,52.715447445433085,0,0,0,0,0,0
5805,L52984,L,301.5,310.9,0.3162144903606541,46.5,53.16716505154039,0,0,0,0,0,0
5806,M20665,M,301.4,310.9,0.31621449037375965,39.3,53.61736524384796,0,0,0,0,0,0
5807,L52986,L,301.4,310.9,0.3162144903666447,45.4,54.289869335659226,0,0,0,0,0,0
5808,M20667,M,301.4,310.9,0.31621449036990856,38.9,54.73637295223285,0,0,0,0,0,0
5809,L52988,L,301.4,311.0,0.31621449038105365,25.7,55.40343230029581,0,0,0,0,0,0
5810,H35223,H,301.3,311.0,0.3162144903749101,36.6,55.84637086029833,0,0,0,0,0,0
5811,L52990,L,301.3,311.0,0.31621449038458127,21.9,56.947673486963346,0,0,0,0,0,0
5812,L52991,L,301.3,311.1,0.31621449036762417,40.3,57.38582665901696,0,0,0,0,0,0
5813,L52992,L,301.4,311.1,0.3162144903702781,36.3,57.82265418196811,0,0,0,0,0,0
5814,L52993,L,301.2,311.0,0.316214490381948,29.1,58.2581737423909,0,0,0,0,0,0
5815,M20674,M,301.3,311.0,0.3162144903637761,47.5,58.69240261216059,0,0,0,0,0,0
5816,L52995,L,301.2,311.0,0.3162144903788055,33.0,59.34136267082103,0,0,0,0,0,0
5817,L52996,L,301.3,311.0,0.31621449037500693,35.6,59.77243778013387,0,0,0,0,0,0
5818,L52997,L,301.3,311.0,0.31621449037297034,35.1,60.20227957897565,0,0,0,0,0,0
5819,L52998,L,301.3,311.0,0.31621449037280863,36.9,60.630903635895926,0,0,0,0,0,0
5820,L52999,L,301.3,311.0,0.31621449036502297,41.9,61.058325173873484,0,0,0,0,0,0
5821,L53000,L,301.3,311.1,0.3162144903807194,27.6,61.484559081231914,0,0,0,0,0,0
5822,L53001,L,301.3,311.1,0.316214490354558,49.2,61.90961992210959,0,0,0,0,0,0
5823,M20682,M,301.3,311.0,0.3162144903682334,50.2,62.3335219465065,0,0,0,0,0,0
5824,L53003,L,301.2,311.0,0.3162144903730774,39.3,62.9672326270223,0,0,0,0,0,0
5825,L53004,L,301.2,311.0,0.3162144903756703,37.2,63.38829797843084,0,0,0,0,0,0
5826,L53005,L,301.3,311.1,0.3162144903646396,42.0,63.80825205036162,0,0,0,0,0,0
5827,M20686,M,301.3,311.1,0.31621449037009414,41.2,64.227107793186,0,0,0,0,0,0
5828,L53007,L,301.3,311.1,0.3162144903769268,40.9,37.80012274604596,0,0,0,0,0,0
5829,L53008,L,301.3,311.1,0.3162144903708209,39.1,0.8957100127150509,0,0,0,0,0,0
5830,M20689,M,301.2,311.1,0.31621449037461674,34.3,2.361555282475839,0,0,0,0,0,0
5831,M20690,M,301.3,311.2,0.3162144903665015,42.4,4.202091475389082,0,0,0,0,0,0
5832,L53011,L,301.3,311.3,0.31621449036895716,50.7,5.820263802395527,0,0,0,0,0,0
5833,L53012,L,301.3,311.2,0.31621449037899696,32.1,6.820045494718431,0,0,0,0,0,0
5834,L53013,L,301.3,311.2,0.316214490367829,44.5,7.7725069948436305,0,0,0,0,0,0
5835,L53014,L,301.3,311.3,0.3162144903662127,49.8,8.686249281651474,0,0,0,0,0,0
5836,L53015,L,301.3,311.2,0.3162144903787283,30.1,9.567435202418638,0,0,0,0,0,0
5837,L53016,L,301.2,311.1,0.3162144903733953,39.7,10.420674613301186,0,0,0,0,0,0
5838,M20697,M,301.3,311.1,0.31621449038402144,25.4,11.249531612925281,0,0,0,0,0,0
5839,M20698,M,301.4,311.2,0.31621449036908633,36.5,12.453137816140966,0,0,0,0,0,0
5840,M20699,M,301.4,311.2,0.31621449037291655,36.3,13.615555108606237,0,0,0,0,0,0
5841,M20700,M,301.3,311.1,0.3162144903749586,30.9,14.742408843263268,0,0,0,0,0,0
5842,M20701,M,301.3,311.1,0.31621449037911065,30.7,15.838089279095692,0,0,0,0,0,0
5843,L53022,L,301.4,311.2,0.3162144903597484,50.6,16.90610749660777,0,0,0,0,0,0
5844,L53023,L,301.5,311.2,0.3162144903799193,28.8,17.604187885923114,0,0,0,0,0,0
5845,L53024,L,301.4,311.1,0.3162144903681665,37.1,18.29198044815627,0,0,0,0,0,0
5846,M20705,M,301.4,311.2,0.3162144903808541,26.5,18.97012822204186,0,0,0,0,0,0
5847,L53026,L,301.4,311.3,0.3162144903789588,33.3,19.97050747064059,0,0,0,0,0,0
5848,L53027,L,301.4,311.3,0.3162144903633742,42.3,20.626933668760472,0,0,0,0,0,0
5849,L53028,L,301.4,311.3,0.31621449039198524,15.9,21.275490189713718,0,0,0,0,0,0
5850,M20709,M,301.4,311.2,0.3162144903662127,47.6,21.91658078942098,0,0,0,0,0,0
5851,L53030,L,301.3,311.1,0.3162144903739137,35.3,22.865015303569038,0,0,0,0,0,0
5852,L53031,L,301.2,311.0,0.3162144903745674,32.8,23.488985744512007,0,0,0,0,0,0
5853,H35266,H,301.2,310.9,0.31621449038304267,22.3,24.106651368151493,0,0,0,0,0,0
5854,L53033,L,301.2,311.0,0.3162144903742685,35.1,25.624982192138624,0,0,0,0,0,0
5855,L53034,L,301.2,310.9,0.3162144903648703,53.3,26.222611896198508,0,0,0,0,0,0
5856,M20715,M,301.2,310.9,0.3162144903654756,45.2,26.815023096465463,0,0,0,0,0,0
5857,H35270,H,301.2,310.9,0.3162144903757631,35.9,27.694282850920086,0,0,0,0,0,0
5858,L53037,L,301.3,310.9,0.31621449038191707,23.9,29.13623940491203,0,0,0,0,0,0
5859,L53038,L,301.3,311.0,0.31621449035909777,44.5,29.70527468682328,0,0,0,0,0,0
5860,L53039,L,301.3,311.0,0.31621449037297034,33.6,30.270102960009265,0,0,0,0,0,0
5861,L53040,L,301.3,310.9,0.3162144903742182,33.1,30.830859373400692,0,0,0,0,0,0
5862,L53041,L,301.3,311.0,0.31621449037360433,47.7,31.38767155383269,0,0,0,0,0,0
5863,L53042,L,301.4,311.0,0.3162144903686966,40.6,31.940660193351135,0,0,0,0,0,0
5864,M20723,M,301.4,311.1,0.316214490381855,25.4,32.489939578104995,0,0,0,0,0,0
5865,M20724,M,301.4,311.0,0.3162144903697215,36.5,33.30713932122242,0,0,0,0,0,0
5866,M20725,M,301.5,311.1,0.3162144903637761,40.0,34.116578691423776,0,0,0,0,0,0
5867,L53046,L,301.5,311.1,0.31621449036796456,45.1,34.91857566825398,0,0,0,0,0,0
5868,L53047,L,301.5,311.0,0.3162144903702169,45.3,35.44925246386778,0,0,0,0,0,0
5869,L53048,L,301.5,311.1,0.3162144903809875,27.9,35.97683579917095,0,0,0,0,0,0
5870,L53049,L,301.5,311.1,0.3162144903889269,18.7,36.50140444119791,0,0,0,0,0,0
5871,L53050,L,301.5,311.1,0.3162144903885929,16.8,37.02303366467042,0,0,0,0,0,0
5872,L53051,L,301.5,311.1,0.316214490368631,49.5,37.54179547025567,0,0,0,0,0,0
5873,M20732,M,301.5,311.0,0.3162144903708209,42.6,38.0577587853679,0,0,0,0,0,0
5874,M20733,M,301.5,311.1,0.3162144903632931,43.5,38.826600301691066,0,0,0,0,0,0
5875,M20734,M,301.5,311.1,0.3162144903784154,33.8,39.589504750423174,0,0,0,0,0,0
5876,M20735,M,301.5,311.0,0.316214490374764,39.7,40.34667112307031,0,0,0,0,0,0
5877,L53056,L,301.5,311.1,0.31621449036562477,52.1,41.09828686783773,0,0,0,0,0,0
5878,L53057,L,301.5,311.1,0.3162144903678969,41.4,41.596368089323505,0,0,0,0,0,0
5879,L53058,L,301.4,311.0,0.3162144903724812,45.8,42.09211111805314,0,0,0,0,0,0
5880,L53059,L,301.4,311.0,0.316214490379955,28.4,42.58556408342272,0,0,0,0,0,0
5881,L53060,L,301.5,311.1,0.3162144903662127,49.6,43.0767733833558,0,0,0,0,0,0
5882,L53061,L,301.4,311.1,0.31621449038672883,22.7,43.5657837724205,0,0,0,0,0,0
5883,L53062,L,301.4,311.1,0.316214490368631,36.9,44.05263844418807,0,0,0,0,0,0
5884,L53063,L,301.4,311.1,0.3162144903830992,26.0,44.537379108289535,0,0,0,0,0,0
5885,M20744,M,301.3,311.1,0.3162144903665015,43.0,45.02004606258543,0,0,0,0,0,0
5886,L53065,L,301.3,311.1,0.3162144903778934,28.2,45.740243147645586,0,0,0,0,0,0
5887,L53066,L,301.4,311.1,0.3162144903702169,41.9,46.217893465132285,0,0,0,0,0,0
5888,H35301,H,301.4,311.1,0.31621449036699906,41.4,46.69360093769586,0,0,0,0,0,0
5889,M20748,M,301.5,311.1,0.31621449037099886,38.6,47.874594890727884,0,0,0,0,0,0
5890,M20749,M,301.4,311.0,0.316214490346186,55.8,48.57768085598964,0,0,0,0,0,0
5891,L53070,L,301.4,311.0,0.31621449037735405,32.6,49.27676245849453,0,0,0,0,0,0
5892,L53071,L,301.4,311.0,0.3162144903577534,53.3,49.74064161196589,0,0,0,0,0,0
5893,L53072,L,301.4,311.1,0.31621449036882726,44.5,50.20281388487561,0,0,0,0,0,0
5894,M20753,M,301.3,311.0,0.3162144903644069,52.7,50.66330691141095,0,0,0,0,0,0
5895,L53074,L,301.2,310.9,0.31621449037571675,37.9,51.35095639113934,0,0,0,0,0,0
5896,M20755,M,301.2,310.9,0.31621449036803206,46.7,51.80736713010727,0,0,0,0,0,0
5897,L53076,L,301.1,310.8,0.31621449035126836,55.7,52.489012430873,0,0,0,0,0,0
5898,M20757,M,301.0,310.7,0.3162144903715815,40.2,52.94149735186815,0,0,0,0,0,0
5899,L53078,L,301.0,310.7,0.31621449035423177,57.2,53.61736524384796,0,0,0,0,0,0
5900,H35313,H,300.9,310.6,0.3162144903794098,27.7,54.0660704746002,0,0,0,0,0,0
5901,M20760,M,300.9,310.7,0.31621449036965876,41.0,55.181435233223056,0,0,0,0,0,0
5902,L53081,L,301.0,310.7,0.3162144903683001,45.8,55.84637086029833,0,0,0,0,0,0
5903,L53082,L,300.9,310.6,0.3162144903757631,35.4,56.28791838759929,0,0,0,0,0,0
5904,L53083,L,300.9,310.5,0.3162144903854857,21.9,56.7280941385299,0,0,0,0,0,0
5905,M20764,M,300.8,310.5,0.3162144903573584,59.0,57.1669169011289,0,0,0,0,0,0
5906,H35319,H,300.8,310.5,0.31621449037500693,31.1,57.82265418196811,0,0,0,0,0,0
5907,L53086,L,300.7,310.3,0.3162144903724812,35.6,58.90903832553294,0,0,0,0,0,0
5908,H35321,H,300.8,310.4,0.31621449036509897,46.4,59.34136267082103,0,0,0,0,0,0
5909,M20768,M,300.8,310.3,0.3162144903720924,36.3,60.41674286577066,0,0,0,0,0,0
5910,H35323,H,300.7,310.2,0.31621449036056476,65.3,61.058325173873484,1,1,0,1,1,0
5911,M20770,M,300.8,310.3,0.3162144903678969,43.4,37.80012274604596,0,0,0,0,0,0
5912,M20771,M,300.8,310.4,0.31621449035289495,64.0,1.6647400038579998,0,0,0,0,0,0
5913,M20772,M,300.7,310.3,0.31621449037837585,29.8,3.620086457542305,0,0,0,0,0,0
5914,H35327,H,300.7,310.2,0.31621449036927873,52.3,5.298888798268857,0,0,0,0,0,0
5915,L53094,L,300.7,310.3,0.31621449037548327,36.0,7.7725069948436305,0,0,0,0,0,0
5916,M20775,M,300.6,310.2,0.3162144903724261,38.7,8.686249281651474,0,0,0,0,0,0
5917,L53096,L,300.6,310.2,0.31621449037365623,41.9,9.997305282153187,0,0,0,0,0,0
5918,L53097,L,300.6,310.2,0.31621449035843285,52.6,10.837959626080746,0,0,0,0,0,0
5919,L53098,L,300.6,310.1,0.31621449037291655,42.0,11.655723442327371,0,0,0,0,0,0
5920,L53099,L,300.6,310.3,0.31621449036471677,50.6,12.453137816140966,0,0,0,0,0,0
5921,L53100,L,300.5,310.2,0.31621449038204036,25.9,13.232282258695617,0,0,0,0,0,0
5922,L53101,L,300.5,310.3,0.316214490357949,57.1,13.994886402333325,0,0,0,0,0,0
5923,L53102,L,300.5,310.3,0.3162144903662852,43.3,14.742408843263268,0,0,0,0,0,0
5924,M20783,M,300.4,310.3,0.31621449037270005,35.0,15.476094289126365,0,0,0,0,0,0
5925,L53104,L,300.3,310.2,0.3162144903610086,48.8,16.55298685022399,0,0,0,0,0,0
5926,M20785,M,300.2,310.1,0.316214490376709,31.3,17.256476834756565,0,0,0,0,0,0
5927,L53106,L,300.2,310.1,0.3162144903666447,51.1,18.29198044815627,0,0,0,0,0,0
5928,L53107,L,300.2,310.1,0.3162144903779749,30.5,18.97012822204186,0,0,0,0,0,0
5929,M20788,M,300.2,310.1,0.3162144903733953,38.7,19.639206159604775,0,0,0,0,0,0
5930,L53109,L,300.3,310.2,0.316214490368762,45.2,20.626933668760472,0,0,0,0,0,0
5931,L53110,L,300.3,310.3,0.3162144903695328,51.6,21.275490189713718,0,0,0,0,0,0
5932,L53111,L,300.3,310.4,0.316214490357949,54.4,21.91658078942098,0,0,0,0,0,0
5933,L53112,L,300.5,310.5,0.31621449037146626,36.6,22.55057384331409,0,0,0,0,0,0
5934,L53113,L,300.5,310.5,0.31621449036135896,47.4,23.177806637515264,0,0,0,0,0,0
5935,H35348,H,300.6,310.5,0.31621449036762417,51.2,23.798589005345022,0,0,0,0,0,0
5936,L53115,L,300.5,310.5,0.31621449037785254,34.5,25.32414496662508,0,0,0,0,0,0
5937,M20796,M,300.5,310.4,0.3162144903732899,37.3,25.924462213852724,0,0,0,0,0,0
5938,M20797,M,300.6,310.5,0.3162144903681665,41.3,26.815023096465463,0,0,0,0,0,0
5939,L53118,L,300.5,310.4,0.31621449037999066,33.1,27.694282850920086,0,0,0,0,0,0
5940,L53119,L,300.5,310.5,0.31621449036432886,60.9,28.27448240389881,0,0,0,0,0,0
5941,M20800,M,300.6,310.6,0.31621449036569904,52.8,28.850099685417774,0,0,0,0,0,0
5942,L53121,L,300.6,310.7,0.3162144903665015,48.5,29.70527468682328,1,0,0,0,0,0
5943,L53122,L,300.7,310.7,0.31621449036734833,43.4,30.270102960009265,0,0,0,0,0,0
5944,L53123,L,300.7,310.7,0.31621449037291655,41.3,30.830859373400692,0,0,0,0,0,0
5945,M20804,M,300.7,310.6,0.31621449036959587,38.0,31.38767155383269,0,0,0,0,0,0
5946,M20805,M,300.8,310.8,0.31621449036479365,44.5,32.21575663653981,0,0,0,0,0,0
5947,L53126,L,300.7,310.8,0.31621449037033905,46.4,33.03561806582713,0,0,0,0,0,0
5948,M20807,M,300.7,310.8,0.3162144903683667,45.2,33.57779851793054,0,0,0,0,0,0
5949,L53128,L,300.7,310.8,0.31621449038948235,18.5,34.384722915357685,0,0,0,0,0,0
5950,M20809,M,300.7,310.8,0.3162144903709397,44.0,34.91857566825398,0,0,0,0,0,0
5951,L53130,L,300.7,310.8,0.31621449037952043,28.9,35.713425806582364,0,0,0,0,0,0
5952,L53131,L,300.7,310.9,0.3162144903780154,29.4,36.23949217297012,0,0,0,0,0,0
5953,L53132,L,300.7,310.8,0.31621449037406657,33.8,36.76258190591016,0,0,0,0,0,0
5954,M20813,M,300.7,310.9,0.3162144903697215,38.9,37.28276861694771,0,0,0,0,0,0
5955,L53134,L,300.8,310.9,0.3162144903810206,25.7,38.0577587853679,0,0,0,0,0,0
5956,L53135,L,300.7,310.8,0.3162144903781365,31.6,38.570989649203916,0,0,0,0,0,0
5957,L53136,L,300.7,310.9,0.316214490372591,37.1,39.08155138351147,0,0,0,0,0,0
5958,L53137,L,300.7,310.9,0.3162144903774801,37.2,39.589504750423174,0,0,0,0,0,0
5959,L53138,L,300.6,310.8,0.3162144903724812,38.5,40.09490809854314,0,0,0,0,0,0
5960,L53139,L,300.6,310.8,0.31621449036179083,51.2,40.59781749834621,0,0,0,0,0,0
5961,L53140,L,300.5,310.7,0.31621449037612953,33.5,41.09828686783773,0,0,0,0,0,0
5962,L53141,L,300.3,310.7,0.31621449037280863,32.3,41.596368089323505,0,0,0,0,0,0
5963,L53142,L,300.5,310.8,0.31621449038088756,26.3,42.09211111805314,0,0,0,0,0,0
5964,H35377,H,300.4,310.7,0.3162144903782566,36.3,42.58556408342272,0,0,0,0,0,0
5965,H35378,H,300.5,310.8,0.316214490377227,30.5,43.80947793220328,0,0,0,0,0,0
5966,H35379,H,300.5,310.9,0.3162144903671394,46.5,45.02004606258543,0,0,0,0,0,0
5967,L53146,L,300.4,310.8,0.3162144903632931,49.3,46.217893465132285,0,0,0,0,0,0
5968,L53147,L,300.4,310.8,0.3162144903628013,52.5,46.69360093769586,0,0,0,0,0,0
5969,L53148,L,300.4,310.8,0.31621449035909777,56.0,47.167400290084736,0,0,0,0,0,0
5970,M20829,M,300.4,310.8,0.3162144903700324,35.9,47.63932516009347,0,0,0,0,0,0
5971,L53150,L,300.4,310.8,0.31621449037175325,37.6,48.34376884832229,0,0,0,0,0,0
5972,L53151,L,300.5,310.8,0.31621449037111665,33.0,48.81114797236299,0,0,0,0,0,0
5973,L53152,L,300.5,310.8,0.31621449036699906,46.6,49.27676245849453,0,0,0,0,0,0
5974,L53153,L,300.5,310.8,0.3162144903596564,51.8,49.74064161196589,0,0,0,0,0,0
5975,L53154,L,300.5,310.7,0.3162144903698464,39.4,50.20281388487561,0,0,0,0,0,0
5976,H35389,H,300.5,310.7,0.3162144903781766,28.6,50.66330691141095,0,0,0,0,0,0
5977,H35390,H,300.5,310.6,0.31621449036179083,51.5,51.80736713010727,0,0,0,0,0,0
5978,L53157,L,300.6,310.7,0.3162144903816037,30.6,52.94149735186815,0,0,0,0,0,0
5979,L53158,L,300.5,310.6,0.3162144903672092,46.3,53.392453407226014,0,0,0,0,0,0
5980,H35393,H,300.6,310.7,0.3162144903706415,45.3,53.84190334919125,0,0,0,0,0,0
5981,M20840,M,300.6,310.7,0.3162144903781766,32.0,54.959082966012645,0,0,0,0,0,0
5982,M20841,M,300.7,310.7,0.3162144903590037,46.5,55.62507668165636,0,0,0,0,0,0
5983,L53162,L,300.7,310.8,0.3162144903697215,37.1,56.28791838759929,0,0,0,0,0,0
5984,H35397,H,300.8,310.8,0.316214490368433,45.2,56.7280941385299,0,0,0,0,0,0
5985,H35398,H,300.7,310.8,0.3162144903589093,52.0,57.82265418196811,0,0,0,0,0,0
5986,L53165,L,300.7,310.7,0.31621449035572785,42.4,58.90903832553294,0,0,0,0,0,0
5987,L53166,L,300.6,310.7,0.3162144903666447,52.5,59.34136267082103,0,0,0,0,0,0
5988,L53167,L,300.7,310.8,0.31621449037621996,39.5,59.77243778013387,0,0,0,0,0,0
5989,H35402,H,300.7,310.8,0.3162144903537919,58.2,60.20227957897565,0,0,0,0,0,0
5990,L53169,L,300.7,310.7,0.31621449037099886,46.1,61.27158966364311,0,0,0,0,0,0
5991,M20850,M,300.7,310.7,0.3162144903586243,51.6,61.69723523710819,0,0,0,0,0,0
5992,L53171,L,300.7,310.7,0.3162144903648703,40.4,62.3335219465065,0,0,0,0,0,0
5993,L53172,L,300.7,310.6,0.31621449035289495,47.2,62.75627909992892,0,0,0,0,0,0
5994,M20853,M,300.7,310.6,0.3162144903641721,42.4,63.177905032651545,0,0,0,0,0,0
5995,L53174,L,300.6,310.4,0.31621449037621996,39.2,63.80825205036162,0,0,0,0,0,0
5996,L53175,L,300.6,310.3,0.3162144903860623,22.3,64.227107793186,0,0,0,0,0,0
5997,M20856,M,300.5,310.2,0.31621449036246857,48.2,64.64487789170637,0,0,0,0,0,0
5998,M20857,M,300.5,310.2,0.3162144903744683,34.6,65.26952457180248,0,0,0,0,0,0
5999,M20858,M,300.4,310.2,0.31621449037644395,36.9,65.89179734676591,0,0,0,0,0,0
6000,M20859,M,300.4,310.2,0.31621449037884397,30.5,66.51173589545819,1,1,0,0,0,0
6001,H35414,H,300.4,310.2,0.3162144903659938,43.2,37.80012274604596,0,0,0,0,0,0
6002,M20861,M,300.4,310.2,0.3162144903619618,47.3,3.009166266430343,0,0,0,0,0,0
6003,L53182,L,300.5,310.3,0.3162144903792983,31.5,4.760436978982714,0,0,0,0,0,0
6004,L53183,L,300.4,310.2,0.31621449037225996,36.2,5.820263802395527,0,0,0,0,0,0
6005,L53184,L,300.5,310.4,0.316214490381948,26.5,6.820045494718431,0,0,0,0,0,0
6006,L53185,L,300.6,310.5,0.31621449037441857,38.3,7.7725069948436305,0,0,0,0,0,0
6007,M20866,M,300.6,310.5,0.316214490390079,18.0,8.686249281651474,0,0,0,0,0,0
6008,M20867,M,300.7,310.6,0.3162144903591916,54.5,9.997305282153187,0,0,0,0,0,0
6009,L53188,L,300.7,310.7,0.3162144903659938,39.3,11.249531612925281,0,0,0,0,0,0
6010,L53189,L,300.6,310.6,0.3162144903862966,22.0,12.056835026471859,0,0,0,0,0,0
6011,H35424,H,300.7,310.7,0.31621449036577304,43.4,12.844878527839002,0,0,0,0,0,0
6012,L53191,L,300.8,310.8,0.31621449037411725,36.2,14.742408843263268,0,0,0,0,0,0
6013,H35426,H,300.8,310.9,0.3162144903655503,44.0,15.476094289126365,0,0,0,0,0,0
6014,L53193,L,300.7,310.8,0.31621449037571675,30.5,17.256476834756565,0,0,0,0,0,0
6015,H35428,H,300.8,310.8,0.31621449037666516,32.8,17.94932822930998,0,0,0,0,0,0
6016,M20875,M,300.8,310.8,0.31621449037175325,38.0,19.639206159604775,0,0,0,0,0,0
6017,L53196,L,300.7,310.7,0.3162144903655503,45.3,20.626933668760472,0,0,0,0,0,0
6018,L53197,L,300.8,310.9,0.316214490363455,38.2,21.275490189713718,0,0,0,0,0,0
6019,M20878,M,300.8,310.9,0.31621449037375965,31.6,21.91658078942098,0,0,0,0,0,0
6020,L53199,L,300.7,310.8,0.31621449037169613,43.9,22.865015303569038,0,0,0,0,0,0
6021,L53200,L,300.7,310.8,0.316214490376709,34.9,23.488985744512007,0,0,0,0,0,0
6022,L53201,L,300.7,310.8,0.3162144903834877,21.4,24.106651368151493,0,0,0,0,0,0
6023,L53202,L,300.7,310.9,0.31621449037181015,39.4,24.718286501458355,0,0,0,0,0,0
6024,M20883,M,300.7,310.9,0.3162144903610086,51.2,25.32414496662508,0,0,0,0,0,0
6025,L53204,L,300.7,310.9,0.3162144903598403,65.3,26.222611896198508,1,0,0,1,0,0
6026,L53205,L,300.7,311.0,0.316214490357949,53.3,26.815023096465463,0,0,0,0,0,0
6027,L53206,L,300.7,311.0,0.3162144903638558,48.3,27.402412910227667,0,0,0,0,0,0
6028,M20887,M,300.7,311.0,0.3162144903646396,44.3,27.984965609249752,0,0,0,0,0,0
6029,L53208,L,300.6,310.9,0.31621449036882726,47.6,28.850099685417774,0,0,0,0,0,0
6030,M20889,M,300.7,310.8,0.31621449036748667,47.9,29.421291679983042,0,0,0,0,0,0
6031,L53210,L,300.6,310.7,0.3162144903633742,53.7,30.270102960009265,0,0,0,0,0,0
6032,L53211,L,300.6,310.7,0.31621449036769267,40.6,30.830859373400692,0,0,0,0,0,0
